ID,Gender,Marital Status,Children,Est Income,Car Owner,Age,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan
1455,F,S,0,40120,N,24,37,0,262.91,0,CC,Budget,Standard,265.78,3
1460,F,M,2,76289.2,N,48.206667,22.2,0,82.43,0,CC,Budget,Intnl_discount,104.63,3
1462,M,M,1,66931.9,N,63.933333,11.72,0.39,5.35,0,CC,Budget,Standard,17.46,3
1463,F,S,0,40120,Y,23,32,0,99.73,0,CC,FreeLocal,Standard,108.3,4
1464,F,M,1,14085.5,N,24,39,0,26.78,0,Auto,FreeLocal,Intnl_discount,48.08,3
1465,F,S,0,32962.6,N,21,59,0,154.77,0,CC,Budget,Intnl_discount,168.28,4
1466,F,S,0,42000,N,22,43,0,61.44,0,CC,Budget,Standard,65.79,4
1467,F,S,2,43000,N,20,39,0,35.73,0,Auto,Budget,Standard,41.78,1
1468,F,D,1,77726.4,N,56.72,14,0,9.51,0,Auto,Budget,Intnl_discount,23.52,2
1469,F,S,2,42000,N,18,59,2.22,38.18,0,CC,FreeLocal,Standard,62.95,4
1470,F,S,1,2800.68,N,45.673333,28.45,0,106.3,0,CC,Budget,Standard,134.75,1
1474,F,M,2,90271.6,N,44.926667,13.96,0,96.43,0,CC,FreeLocal,Standard,110.4,2
1479,F,M,2,64816.6,Y,31.126667,21,0,6.87,0,CC,Budget,Standard,27.87,2
1480,F,M,2,98217.1,N,44.98,29.49,0,13.24,0,CC,FreeLocal,Standard,42.74,4
1482,F,S,1,2929.13,N,53.506667,14,0,88.23,0,CH,Budget,Intnl_discount,102.23,3
1484,F,M,2,41876.6,Y,44.093333,6.78,0,132.65,0,CC,FreeLocal,Standard,139.44,4
1485,M,M,0,96223.4,Y,64.76,11.81,0.63,5.73,0,CC,FreeLocal,Standard,18.18,2
1486,F,S,0,15989.3,N,61.693333,3.67,0,25.49,1,CC,Budget,Intnl_discount,29.17,3
1487,M,M,0,69168.4,Y,62.426667,14.16,6.01,214.73,0,CC,Budget,Standard,234.91,4
1488,M,M,1,92148.5,Y,33,2,0,100.9,0,CC,Budget,Intnl_discount,113.68,2
1489,M,M,0,96681,Y,19.76,2,7.66,40.92,0,CC,Budget,Standard,73.76,2
1490,M,S,0,62705.9,Y,33,2,0,6.81,0,CC,FreeLocal,Intnl_discount,33.44,2
1491,M,S,0,80221.2,N,29.026667,2,0,49.56,0,Auto,FreeLocal,Standard,50.48,2
1492,M,S,0,84479.2,N,32,1,0,43.01,0,CC,FreeLocal,Standard,56.23,2
1493,F,M,2,64977.4,N,38.193333,28.11,0,17.66,0,CC,FreeLocal,Standard,45.77,2
1494,F,M,0,77994,N,50.553333,12.4,0,89.62,0,CH,FreeLocal,Standard,102.02,1
1495,M,M,2,90103.7,N,34.946667,12.23,8.87,45.34,0,CC,Budget,Intnl_discount,66.45,2
1496,F,M,0,59008.4,Y,30.18,12.86,0,18.73,0,CC,Budget,Standard,31.59,1
1497,M,M,2,5265.35,N,52.873333,2.33,5.3,23.46,0,Auto,Budget,Intnl_discount,31.1,4
1498,M,S,1,84978.1,N,21.64,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,88.79,2
1499,F,M,2,36647.9,N,49.986667,21.41,0,85.96,0,CC,Budget,Intnl_discount,107.38,1
1500,F,S,0,64319.2,N,41.226667,3.01,0,37.15,0,CH,Budget,Intnl_discount,40.16,1
1501,F,S,1,73338,N,48.246667,20.92,0,9.01,0,Auto,Budget,Intnl_discount,29.93,2
1502,F,S,0,433.74,N,60.746667,3.3,0,40.91,0,CC,FreeLocal,Standard,44.22,1
1503,F,M,2,16962.2,N,45.36,18.6,0,8.96,0,CC,Budget,Standard,27.57,2
1505,M,M,2,10708.3,N,26.026667,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,142.95,4
1508,F,M,0,2031.61,N,20.3,21.64,0,87.4,0,CC,Budget,Standard,109.04,3
1512,F,S,2,16938.5,N,43,13.35,0,8.76,0,CH,FreeLocal,Standard,22.11,4
1515,F,M,0,55221,N,47,0.49,0,15.2,0,CC,FreeLocal,Standard,15.69,3
1516,F,M,1,8073.11,N,48,28.7,0,60.35,0,Auto,FreeLocal,Standard,89.05,3
1517,M,M,0,95448.6,Y,53.68,24.24,0,5.21,0,CH,Budget,Standard,29.46,4
1518,M,S,1,24141.5,Y,17.006667,28.82,0,97.05,0,CC,FreeLocal,Standard,125.87,1
1519,M,S,2,63152.6,Y,63.173333,29.93,0,40.07,0,CC,Budget,Intnl_discount,70.01,2
1521,M,S,2,72084.7,N,55.64,29.11,0,9.02,0,CC,Budget,Intnl_discount,38.13,2
1522,F,S,0,42760.5,N,52.646667,13.47,0,40.23,0,CC,Budget,Standard,53.7,2
1523,F,S,1,49072,N,62,23.5,0,10.74,0,Auto,Budget,Intnl_discount,34.25,2
1524,F,M,0,27371.8,Y,41,16.14,0,126.55,0,CC,FreeLocal,Standard,142.7,4
1528,M,M,0,71472.9,N,41.913333,16.02,0,114.2,0,CH,Budget,Standard,130.22,1
1529,F,M,0,95405.7,N,43,7.74,0,6.21,0,CC,Budget,Standard,13.96,4
1530,F,S,0,95786.8,Y,46,21.33,0,87.46,0,CC,Budget,Standard,108.79,4
1532,M,S,0,90321.6,N,55.113333,0.87,0,11.52,0,CC,FreeLocal,Intnl_discount,12.39,3
1533,M,S,0,90478.6,N,54.553333,18.02,0,136.47,0,CH,FreeLocal,Standard,154.49,2
1534,F,M,2,56187,N,55,8.09,0,13.74,0,CH,Budget,Standard,21.83,1
1537,F,S,1,42000,N,24.393333,23.56,0,206.08,0,CC,Budget,Intnl_discount,229.64,2
1539,M,M,0,9780.66,N,24.546667,2.8,7.27,11.32,1,CC,FreeLocal,Standard,21.39,2
1542,M,M,2,29616,N,49.426667,29.78,0,45.5,0,CH,FreeLocal,Standard,75.29,1
1544,M,M,0,19732.8,N,50.673333,24.81,0,22.44,0,CC,FreeLocal,Standard,47.25,4
1545,M,S,1,41690.5,Y,14.64,2.5,0,28.95,0,CC,FreeLocal,Standard,31.45,2
1547,M,S,2,96.33,N,56.473333,26.13,0,32.88,1,CC,Budget,Standard,59.01,4
1550,F,M,2,52004.8,N,25.14,5.03,0,23.11,0,CH,Budget,Intnl_discount,28.14,2
1553,M,M,2,53010.8,N,18.84,12.45,0,46.42,4,CC,FreeLocal,Standard,58.87,1
1554,M,M,1,75004.5,N,64.8,26.52,0,32.19,0,CC,Budget,Intnl_discount,58.72,2
1557,M,M,0,19749.3,N,60.366667,20.22,0,13.94,0,CC,Budget,Standard,34.17,1
1558,M,S,1,57626.9,Y,43.906667,9.38,0,38.96,0,CC,Budget,Standard,48.35,1
1559,M,D,0,20078,N,32.846667,9.65,0,6.33,0,CC,Budget,Intnl_discount,15.98,2
1560,F,M,2,47902,N,26.033333,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,72.31,2
1565,M,M,1,7545.96,Y,16.753333,22.39,0,178.36,0,CC,Budget,Standard,200.75,2
1571,F,S,0,78851.3,N,48.373333,0.37,0,28.66,0,CC,FreeLocal,Standard,29.04,4
1572,F,S,1,17540.7,Y,62.786667,22.17,0.57,13.45,0,Auto,Budget,Standard,36.2,4
1573,F,M,0,83891.9,Y,61.02,28.92,0,45.47,0,CH,Budget,Standard,74.4,4
1574,F,S,2,28220.8,N,38.766667,26.49,0,12.46,0,CC,FreeLocal,Standard,38.95,4
1576,F,S,0,28589.1,N,15.6,13.19,0,87.09,0,CC,FreeLocal,Standard,100.28,2
1578,F,M,2,5237.63,N,48.753333,13.32,8.05,56.64,0,CC,Budget,Standard,78.02,3
1581,M,S,2,89459.9,N,53.28,11.54,1.61,22.9,0,CC,FreeLocal,Standard,36.05,2
1584,F,S,1,13576.5,N,39.426667,14.83,0,25.66,0,CC,Budget,Standard,40.49,3
1588,F,M,2,67388,N,53.12,4.79,0.5,91.04,1,CC,Budget,Standard,96.33,4
1589,F,M,1,57063,Y,52.333333,16.79,0,81.3,0,CH,Budget,Standard,98.1,4
1590,F,M,2,84166.1,N,54.013333,3.28,0,11.74,1,CC,Budget,Standard,15.02,1
1591,F,S,0,45612.9,N,14.3,12.53,0,311.29,0,CC,Budget,Standard,323.82,4
1596,F,S,1,7737.94,N,42.666667,11.05,0,50.84,0,CC,FreeLocal,Standard,61.9,3
1597,M,S,2,65000,N,45,21.37,0,293.24,0,CH,Budget,Standard,314.62,1
1598,F,M,2,45287.6,Y,29.026667,0,0,2.97,0,CC,Budget,Standard,2.97,3
1599,F,M,2,59613.1,N,34.32,12.37,0,163.41,0,CC,Budget,Intnl_discount,175.78,1
1601,F,S,1,16326.7,N,50.613333,0,0,1.34,0,CC,FreeLocal,Intnl_discount,1.34,3
1604,F,S,2,9559.78,N,51.38,18.31,0,59.59,0,CC,FreeLocal,Standard,77.91,2
1607,F,M,2,42031.8,N,50.753333,20.45,0,39.33,0,CH,Budget,Intnl_discount,59.78,3
1609,F,M,2,83284.1,Y,28.42,26.91,0,9.04,0,Auto,FreeLocal,Intnl_discount,35.96,3
1610,M,M,1,39229.1,N,26.26,28.82,4.74,13.53,0,CC,Budget,Intnl_discount,47.1,4
1611,F,S,0,68427.4,N,42.393333,23.76,0,50.05,0,Auto,FreeLocal,Standard,73.81,2
1613,M,S,0,3601.71,N,49.266667,9.57,4.19,111.84,0,Auto,Budget,Intnl_discount,125.6,4
1615,F,S,0,98716.3,N,55.66,20.97,8.23,13.92,0,CC,FreeLocal,Standard,43.13,4
1616,F,S,2,66182.7,Y,62.48,11.7,0,47.17,0,Auto,Budget,Standard,58.87,2
1617,F,M,2,84789.3,N,50.433333,14.22,8.8,10.45,0,CH,FreeLocal,Standard,33.47,4
1619,F,M,2,35976.5,Y,48.853333,18.85,0,31.78,0,Auto,FreeLocal,Intnl_discount,50.63,4
1620,F,M,0,32703.1,Y,64.92,16.8,0,56.09,0,CC,Budget,Intnl_discount,72.89,4
1622,F,M,2,8204.72,N,52.973333,15.59,0,24.19,0,CH,FreeLocal,Standard,39.79,1
1623,M,M,1,97180.4,N,33,8.21,9.63,45.66,0,Auto,FreeLocal,Standard,63.51,2
1625,F,S,2,38280,N,33.74,11.64,0,74.97,0,Auto,FreeLocal,Intnl_discount,86.61,4
1626,M,S,0,64136.6,Y,61.106667,16.21,1,125.15,0,CC,FreeLocal,Intnl_discount,142.37,1
1628,F,M,2,45429.7,Y,61.713333,24.7,0,73.04,0,CH,FreeLocal,Standard,97.74,3
1630,F,S,0,25285.5,N,53.986667,9.37,0,11.93,0,CC,FreeLocal,Standard,21.3,2
1631,F,M,2,77551.1,Y,33.6,20.53,0,41.89,1,CC,Budget,Intnl_discount,62.42,2
1632,F,M,0,38538.4,N,12.326667,22.86,8.32,16.48,0,CC,FreeLocal,Standard,47.66,1
1639,M,M,0,92881.8,N,21.38,2.15,6.12,85.29,0,CC,FreeLocal,Standard,93.57,2
1640,M,S,2,43634.5,N,21.78,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,3
1644,F,S,1,13109.1,N,62.606667,22.38,0,40.48,0,Auto,Budget,Standard,62.87,2
1645,M,S,1,92647.5,N,56.046667,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,4
1646,M,S,2,21021.6,Y,62.753333,2,0,11.19,0,CC,Budget,Standard,14.95,2
1647,M,S,0,74460.7,Y,55.34,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,2
1650,F,S,2,28787.4,N,41.666667,27.97,0,58.09,0,Auto,Budget,Standard,86.06,1
1653,M,M,1,13091.6,N,59.126667,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,4
1656,F,M,2,62061.8,Y,45.92,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,2
1657,F,M,1,20550.9,Y,22.12,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,4
1660,M,M,2,1765.41,N,18.766667,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,3
1663,F,S,2,19131.1,N,56.186667,22.15,0,34.91,0,Auto,Budget,Standard,57.07,4
1669,M,M,2,42750.3,Y,50.493333,20.59,1.97,112.4,0,Auto,Budget,Intnl_discount,134.97,1
1671,F,S,2,2842.55,N,45.92,0,0,0.79,0,Auto,Budget,Intnl_discount,0.79,3
1672,M,M,2,22358.1,N,52.626667,15.54,1.52,12.19,0,CC,Budget,Standard,29.25,1
1674,M,M,0,47870.8,Y,27.26,7,1.17,12.48,0,CC,FreeLocal,Standard,13.82,2
1675,F,S,2,6440.46,Y,70,22.66,0,27.2,0,CH,Budget,Standard,49.86,4
1676,F,S,0,7325.5,N,36.92,28.52,0,161.54,0,CC,FreeLocal,Intnl_discount,190.06,2
1677,M,M,1,63900.9,N,28.333333,8.36,0,39.04,0,CC,Budget,Standard,47.4,2
1678,M,M,2,28766.9,N,46.84,6.11,0,58.08,0,CC,Budget,Standard,64.2,3
1680,M,M,1,5252.29,N,16.333333,2.65,0,17.08,1,Auto,Budget,Standard,19.73,2
1684,M,M,2,91272.2,Y,25.033333,26.99,0,13.01,0,CC,FreeLocal,Standard,40,2
1690,M,S,0,69000,Y,42,11.63,9.7,115.66,1,CH,FreeLocal,Intnl_discount,137,1
1694,M,M,2,1406.05,Y,19.306667,11.55,0,15.17,0,CC,Budget,Standard,26.72,2
1696,F,S,0,73228.3,N,61,22.47,0,28.11,0,Auto,Budget,Standard,50.58,3
1697,F,S,2,76231.9,N,63.806667,2.01,0,150.75,0,Auto,FreeLocal,Standard,152.76,3
1702,M,M,1,64792.3,N,52.146667,13.05,1.51,36.84,0,CH,FreeLocal,Standard,51.41,3
1705,F,S,0,93322.1,Y,40.313333,29.92,0,8.79,0,CH,Budget,Intnl_discount,38.72,1
1710,M,M,1,63437.3,N,63.653333,0.68,3.35,10.94,0,CC,Budget,Intnl_discount,14.98,4
1714,M,M,2,49910.7,Y,51.52,27.42,0,23.72,0,CC,Budget,Standard,51.14,4
1716,M,M,0,76161.4,Y,44.573333,11.96,0,25.58,0,CC,FreeLocal,Standard,37.55,3
1717,F,M,2,55860,Y,14.573333,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,26.37,3
1718,F,S,1,12686,N,64.8,23.23,0,80.64,0,Auto,Budget,Standard,103.88,3
1726,M,M,2,57360.8,Y,53.253333,10.36,0,57.25,0,CC,FreeLocal,Standard,67.61,3
1727,M,M,1,92414.7,Y,45.513333,29.43,0,10.62,0,CC,FreeLocal,Standard,40.06,4
1728,M,M,0,60102.7,N,42.14,9.84,0,62.44,1,CH,FreeLocal,Standard,72.29,4
1730,F,M,2,17888.7,N,43,29.41,0,332.46,0,CC,Budget,Standard,361.88,4
1731,F,S,1,12526.3,N,53.553333,11.72,0,28.86,0,CC,FreeLocal,Intnl_discount,40.59,2
1734,F,S,2,14578.8,Y,60.933333,11.91,0,95.1,0,Auto,Budget,Standard,107.02,2
1737,M,M,0,78572.2,Y,42.346667,21.81,0,29.28,1,CC,FreeLocal,Standard,51.09,2
1739,F,M,2,48238.8,N,34.706667,23.28,0,168.03,0,CC,FreeLocal,Standard,191.32,1
1741,F,M,0,28770.9,N,12.34,27.99,5.32,16.27,0,CH,FreeLocal,Standard,49.6,4
1742,F,M,2,87578.2,Y,53.366667,0.29,0,22.15,0,CC,Budget,Standard,22.44,2
1743,F,M,2,86695.4,N,13.906667,25.94,0,32.09,0,CC,FreeLocal,Standard,58.03,3
1745,F,S,2,76791.2,N,55,20.71,0,23,0,CC,Budget,Intnl_discount,43.71,3
1749,F,S,0,30763.8,Y,14.193333,21.32,0,35.85,0,CC,Budget,Standard,57.17,2
1750,F,M,2,3193.6,N,54.046667,4.19,0,114.62,1,CH,Budget,Standard,118.82,2
1751,M,M,1,69680.9,N,15.846667,7.67,0,32.12,0,CC,FreeLocal,Intnl_discount,39.8,2
1754,F,M,0,83287,N,67,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,119.82,3
1755,M,S,0,2056.06,Y,18.94,24.07,6.98,27.75,0,Auto,Budget,Standard,58.8,2
1756,F,M,2,7776.6,N,35.706667,25.87,0,68.33,0,CC,FreeLocal,Standard,94.2,4
1757,M,M,1,2067.82,N,47.853333,15.25,0,70.65,0,CC,Budget,Intnl_discount,85.9,3
1758,M,S,0,68000,N,63.353333,4.58,7.66,8.49,0,CC,Budget,Standard,20.74,4
1760,M,M,0,69343.3,N,42.166667,6.36,0,15.54,0,CC,FreeLocal,Standard,21.91,4
1764,F,M,0,14932.5,N,42,4.91,0,6.5,0,CC,Budget,Intnl_discount,11.42,4
1765,F,S,0,27498.1,N,43,2.2,0,9.88,0,CC,Budget,Intnl_discount,12.08,1
1767,M,M,2,21419.9,N,59.833333,26.39,0,103.12,0,CC,FreeLocal,Standard,129.51,1
1768,M,M,2,30665.2,Y,22.88,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,77.44,4
1769,F,M,1,78000,Y,58.56,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,37.04,4
1770,F,M,2,50561.3,N,46,16.6,0,113.31,1,CH,Budget,Standard,129.91,4
1772,F,S,2,23464,Y,52,22.43,0,41.71,0,CC,Budget,Intnl_discount,64.14,1
1773,F,M,2,194.57,N,70,28.26,0,38.95,0,CC,FreeLocal,Standard,67.21,2
1774,F,M,1,98680.4,Y,70,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,26.44,2
1775,M,M,0,65619.7,Y,52,13.56,0,144.66,0,CC,Budget,Standard,158.22,1
1776,F,M,1,95620.3,Y,61,10.91,0,93.61,0,CC,Budget,Standard,104.53,1
1777,F,S,0,85275,N,42,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,174.09,4
1778,F,M,1,66921.4,Y,52.646667,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,24.67,4
1779,F,M,1,98453.6,Y,62,13.72,0,11.65,0,Auto,FreeLocal,Standard,25.38,1
1780,F,M,2,94026.8,Y,27.746667,25,0,10.62,0,CC,FreeLocal,Intnl_discount,35.63,4
1782,F,S,2,57420,Y,43,25.18,0,252.53,1,Auto,Budget,Standard,277.72,4
1783,M,M,0,68000,N,49,3.93,3.73,26.69,1,CC,FreeLocal,Standard,34.35,4
1785,M,M,2,47639.1,N,43,17.48,0,39.62,0,CC,Budget,Intnl_discount,57.11,1
1786,F,M,2,63234.5,Y,52.36,0,0,1.16,0,CH,FreeLocal,Intnl_discount,1.16,1
1788,M,M,0,3911.9,N,38.413333,5.72,8.48,25.14,0,CC,Budget,Intnl_discount,39.36,2
1790,F,M,2,18296.4,Y,42.626667,0.08,0,10.39,0,CC,FreeLocal,Standard,10.47,3
1791,F,S,0,39461,N,22.226667,22.87,0.28,103.52,1,CC,FreeLocal,Standard,126.68,1
1796,F,M,2,52957,Y,39.746667,25.79,0,125.52,2,CH,FreeLocal,Standard,151.32,4
1797,F,S,2,86747.1,N,64.853333,20.15,0,37.24,0,Auto,Budget,Standard,57.4,1
1799,F,M,1,87404.6,N,63.186667,21.63,0,139.2,0,Auto,Budget,Standard,160.84,4
1801,F,M,2,85394,Y,20.16,19.28,2.02,14.38,1,Auto,Budget,Intnl_discount,35.69,1
1802,F,S,0,2121.36,N,39.786667,2.02,0,36.78,1,CC,FreeLocal,Standard,38.8,4
1803,F,M,2,63566.1,Y,56.3,7.94,0,65.09,0,CH,Budget,Intnl_discount,73.03,3
1806,F,S,0,89813.6,N,12.846667,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,166.18,4
1808,F,M,2,82644.2,Y,33.493333,21.97,0,19.88,0,CC,FreeLocal,Intnl_discount,41.85,4
1809,F,S,1,27783.6,N,14.04,4.97,6.53,18.07,0,CC,FreeLocal,Standard,29.58,2
1812,F,M,2,60485.5,N,41.666667,11.7,0,28.7,0,Auto,Budget,Intnl_discount,40.41,1
1815,F,M,2,809.43,Y,31.913333,0,0,2.89,0,CH,FreeLocal,Intnl_discount,2.89,3
1816,M,S,1,76529.8,N,58.28,18.46,5.36,20.05,0,CC,Budget,Standard,43.89,1
1817,F,M,2,34577.7,N,63.253333,29.18,0,116.57,3,CH,Budget,Standard,145.75,3
1820,F,S,2,19008.4,Y,52.166667,10.54,0,137.19,0,CC,FreeLocal,Standard,147.74,2
1821,F,M,0,98056.3,N,55.966667,23.7,0,126.96,0,Auto,FreeLocal,Standard,150.67,4
1822,M,M,0,80000,Y,45,0,0,2.21,0,CH,Budget,Standard,2.21,1
1824,M,M,0,78894.2,N,34,2,1.41,43.23,0,CH,Budget,Intnl_discount,46.65,2
1825,M,S,1,16432.1,Y,20.92,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,1
1826,M,M,1,62797.9,N,54.446667,8.32,4.28,55.48,0,CH,Budget,Intnl_discount,68.09,1
1827,M,S,1,71329.9,Y,42.233333,14.27,3.55,45.92,0,CC,Budget,Standard,63.75,4
1831,F,S,0,20913.6,N,53.013333,22.99,7.16,65.77,0,CC,FreeLocal,Standard,95.93,3
1834,F,S,1,540.4,Y,39.213333,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,2
1838,M,M,2,67339.8,N,17.006667,27.83,5.19,48.69,0,CC,FreeLocal,Intnl_discount,81.72,2
1840,M,M,1,75799.9,N,46.38,22.24,7.02,64.8,0,CC,FreeLocal,Intnl_discount,94.06,2
1841,F,S,2,15688.5,N,53.06,14.39,0,8.03,0,CC,Budget,Standard,22.42,3
1842,F,S,0,43382.3,N,16.073333,29.67,8.76,99.94,0,CH,FreeLocal,Standard,138.37,2
1844,F,S,0,5185.31,N,62.053333,16.39,5.99,30.51,0,CC,FreeLocal,Intnl_discount,52.9,1
1845,F,S,1,35089,N,16.06,26.01,0,108.44,0,CC,Budget,Standard,134.45,2
1846,F,S,0,37000,N,22.433333,22.96,8.28,75.27,0,CH,Budget,Intnl_discount,106.53,4
1848,F,M,2,80087.7,N,41.92,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,4
1849,F,M,2,59691.3,N,38.04,21.94,0,256.7,0,CC,Budget,Standard,278.65,3
1851,F,S,2,11251.1,Y,47,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,4
1853,M,M,1,70908.7,N,49.62,7.7,4.55,43.2,0,CC,FreeLocal,Standard,55.47,1
1854,M,S,0,94928.3,N,40.18,14.42,5.61,73.74,0,CH,FreeLocal,Standard,93.78,1
1856,F,M,2,50622.3,N,40.46,20.45,2.07,90.19,0,Auto,FreeLocal,Standard,112.72,1
1858,M,M,0,100020,Y,45.653333,16.2,4.27,18.84,0,CC,FreeLocal,Intnl_discount,39.32,1
1862,M,M,0,69000,Y,52.266667,29.55,0,62.81,0,CH,Budget,Standard,92.37,3
1863,M,S,1,37626,N,33.866667,7.5,8.06,71.55,0,CH,Budget,Intnl_discount,87.12,2
1865,F,M,1,56722.8,N,60.593333,17.37,6.21,51.17,0,CC,FreeLocal,Standard,74.77,4
1867,M,M,1,120000,N,64.226667,0,0,3.22,0,CC,Budget,Intnl_discount,3.22,3
1868,F,S,2,3416.62,Y,22.76,18.97,0,104.73,0,CC,Budget,Standard,123.7,2
1869,F,M,0,73069.1,Y,55.633333,0.17,0,10.22,0,Auto,Budget,Standard,10.39,3
1870,M,M,1,80000,Y,53.213333,15.27,0,25.62,0,CC,FreeLocal,Standard,40.9,3
1871,F,M,2,8032.16,N,45.666667,29.68,0,59.08,0,CC,FreeLocal,Standard,88.77,1
1872,F,D,1,93454.3,Y,48.533333,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,4
1873,M,M,0,5745,Y,15.38,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,2
1875,F,S,0,92564.1,Y,49.133333,23.17,0,51.68,0,Auto,FreeLocal,Standard,74.86,3
1879,F,M,2,48322.5,Y,49.333333,6.69,0,43.6,0,CC,FreeLocal,Standard,50.29,1
1882,F,M,2,81913.8,Y,49.66,6.7,0,46.33,0,CC,FreeLocal,Standard,53.03,3
1885,F,S,0,919.93,N,38.26,27.28,0,93.42,0,CH,Budget,Standard,120.71,2
1886,F,M,2,69486.8,N,30.946667,7.72,0,9.39,1,CC,Budget,Standard,17.11,2
1887,F,M,2,24482.8,N,33.533333,0,0,2,0,CH,Budget,Intnl_discount,2,3
1890,F,M,2,92103.8,N,52.153333,7.42,0,7.43,0,CC,Budget,Standard,14.86,1
1891,F,S,2,8392.14,Y,36.68,25.03,7.33,54.8,0,CH,Budget,Intnl_discount,87.16,1
1892,F,S,0,17138.2,N,63.786667,20.01,0,84.67,0,CC,FreeLocal,Intnl_discount,104.69,3
1894,F,M,2,47010.1,N,57.406667,2.54,0,164.76,0,CC,Budget,Intnl_discount,167.31,1
1896,F,S,0,67239.4,N,44.433333,12.89,0,53.81,0,Auto,FreeLocal,Intnl_discount,66.7,1
1897,M,M,1,69406.7,Y,46.826667,6.9,7.21,128.1,1,CC,FreeLocal,Standard,142.23,4
1899,F,M,2,83259.3,N,50.88,0,0,4.46,0,CC,Budget,Standard,4.46,2
1902,M,M,1,20818.5,N,12.68,9.13,6.29,47.85,0,Auto,FreeLocal,Standard,63.28,2
1906,F,M,2,2185.6,N,52.513333,7.12,0,20.95,1,CH,Budget,Standard,28.07,4
1908,M,M,1,76511.3,N,62.08,21.68,3.46,17.37,0,CC,FreeLocal,Standard,42.52,2
1910,F,M,1,6946.07,N,20,43,0,8.84,0,CH,FreeLocal,Standard,34.61,1
1911,F,M,2,11234.7,Y,49.046667,0.69,0,112.72,0,CC,Budget,Standard,113.42,4
1913,F,M,2,36660.9,Y,39.96,0,0,3.36,1,CH,Budget,Intnl_discount,3.36,2
1915,F,M,2,68462.8,N,34.4,24.39,5.93,60.51,0,CC,FreeLocal,Standard,90.84,1
1918,F,M,2,72841.3,N,47.02,10.36,0,72.16,0,CC,Budget,Standard,82.53,1
1919,M,M,1,63670.8,Y,46.146667,27.39,0,51.47,0,Auto,FreeLocal,Standard,78.87,1
1922,M,M,0,12387.6,N,56.173333,3,0,65.93,0,Auto,FreeLocal,Standard,93.85,2
1924,F,M,1,82931.3,N,64.64,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,3
1925,F,M,2,57483.9,N,44.026667,17.01,0,27.29,0,CH,Budget,Standard,44.3,2
1927,F,S,2,21274,N,45.526667,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,2
1928,F,M,2,28267,N,30.093333,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,4
1930,F,M,2,36725.1,N,55.793333,8.65,9.22,77,0,CH,Budget,Standard,94.88,4
1934,M,S,1,94188.3,N,57.546667,20.86,0.86,19.78,0,CC,Budget,Standard,41.51,3
1937,F,M,2,91861,Y,41.98,15.32,0,6.74,0,CC,Budget,Standard,22.06,1
1940,F,S,1,12374.9,Y,33.493333,17.49,0,106.1,0,Auto,FreeLocal,Standard,123.59,4
1941,F,M,2,69133.9,Y,26.833333,8.58,0,37.73,0,CH,FreeLocal,Standard,46.32,1
1943,F,M,2,84948,Y,29.446667,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,23.73,1
1944,F,M,2,30998.8,N,40.96,2.4,0,50.5,0,Auto,Budget,Standard,52.91,3
1950,M,M,2,21416.5,N,35.653333,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,27.61,1
1954,M,S,0,78554.2,N,16.7,5.59,7.26,23.03,0,Auto,Budget,Standard,35.88,2
1955,M,S,1,3960.5,N,14.693333,29.78,0,66.35,0,Auto,FreeLocal,Standard,96.13,2
1957,M,M,0,60101.1,Y,63.766667,27.7,6.11,124.14,2,CH,FreeLocal,Standard,157.96,4
1958,F,M,2,38215.9,N,30.886667,0,0,0.97,0,Auto,Budget,Standard,0.97,4
1959,F,M,1,13829.4,N,19,42,0,160.42,0,CC,FreeLocal,Standard,176.61,2
